Uid,Vehicle id,Data date,Year,Make,Model,Model fr,Local version name,Trim,Manufacturer code,Msrp,Evox
731760307,731760320070501,2007-05-01,2007,Hyundai,Azera,Azera,Limited,Limited,PREMIUM,38195.00,3556 | 2007 Hyundai Azera Limited
731761206,731761220060104,2006-01-04,2006,Hyundai,Tucson,Tucson,GL V6 2.7 FWD 4AT,GL,BHWDH6B,26785.00,3043 | 2006 Hyundai Tucson GLS
731761207,731761220070501,2007-05-01,2007,Hyundai,Tucson,Tucson,GL V6 2.7 FWD 4AT,GL,,27495.00,3922 | 2007 Hyundai Tucson Limited
735874207,735874220060831,2006-08-31,2007,Hyundai,Elantra,Elantra,GL 4AT,GL,GL,16695.00,3998 | 2007 Hyundai Elantra SE
735874307,735874320060831,2006-08-31,2007,Hyundai,Elantra,Elantra,GL Comfort 4AT,GL,VE,19095.00,3998 | 2007 Hyundai Elantra SE
735874407,735874420060831,2006-08-31,2007,Hyundai,Elantra,Elantra,GL Sport 5MT,GL,SE,20595.00,3998 | 2007 Hyundai Elantra SE
735874507,735874520060831,2006-08-31,2007,Hyundai,Elantra,Elantra,GL Comfort Plus 5MT,GL,VE,19295.00,3998 | 2007 Hyundai Elantra SE
735874607,735874620060831,2006-08-31,2007,Hyundai,Elantra,Elantra,GL Comfort Plus 4AT,GL,VE,20395.00,3998 | 2007 Hyundai Elantra SE
735874707,735874720060831,2006-08-31,2007,Hyundai,Elantra,Elantra,GLS 4AT,GLS,SE,23095.00,3998 | 2007 Hyundai Elantra SE
735874807,735874820060831,2006-08-31,2007,Hyundai,Elantra,Elantra,GL Air 5MT,GL,GL,16795.00,3998 | 2007 Hyundai Elantra SE
735874907,735874920060831,2006-08-31,2007,Hyundai,Elantra,Elantra,GL Air 4AT,GL,GL,17895.00,3998 | 2007 Hyundai Elantra SE
735902107,735902120070501,2007-05-01,2007,Hyundai,Entourage,Entourage,GL,GL,,29995.00,3586 | 2007 Hyundai Entourage GLS
735902207,735902220070501,2007-05-01,2007,Hyundai,Entourage,Entourage,GL Comfort,GL,,31995.00,3586 | 2007 Hyundai Entourage GLS
735902307,735902320070501,2007-05-01,2007,Hyundai,Entourage,Entourage,GLS,GLS,,35695.00,3586 | 2007 Hyundai Entourage GLS
735902407,735902420070501,2007-05-01,2007,Hyundai,Entourage,Entourage,GLS Leather,GLS,,37195.00,3586 | 2007 Hyundai Entourage GLS
735902507,735902520070501,2007-05-01,2007,Hyundai,Entourage,Entourage,GL DVD,GL,,31095.00,3586 | 2007 Hyundai Entourage GLS
735902607,735902620070501,2007-05-01,2007,Hyundai,Entourage,Entourage,GL Comfort DVD,GL,,33095.00,3586 | 2007 Hyundai Entourage GLS
735904007,735904020060505,2006-05-05,2007,Hyundai,Accent,Accent,GS Comfort Hatchback 5MT,GS,COM,15195.00,3708 | 2007 Hyundai Accent SE
735904107,735904120060505,2006-05-05,2007,Hyundai,Accent,Accent,GS Premium Hatchback 5MT,GS,ABS,16695.00,3708 | 2007 Hyundai Accent SE
735904207,735904220070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GLS I4 4AT,GLS,LX4,26895.00,3747 | 2007 Hyundai Sonata SE
735905607,735905620070926,2007-09-26,2007,Hyundai,Santa Fe,Santa Fe,GLS 3.3 V6 7-Passenger AWD 5AT,GLS,-,35995.00,3709 | 2007 Hyundai Santa Fe GLS
735906807,735906820070926,2007-09-26,2007,Hyundai,Santa Fe,Santa Fe,GLS 3.3 V6 5-Passenger AWD 5AT,GLS,-,34295.00,3709 | 2007 Hyundai Santa Fe GLS
735909007,735909020070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GL XM 5MT,GL,X-M,22445.00,3747 | 2007 Hyundai Sonata SE
735909107,735909120070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GL ABS XM 4AT,GL,I4X,25145.00,3747 | 2007 Hyundai Sonata SE
735909207,735909220070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GL XM 4AT,GL,X-M,23745.00,3747 | 2007 Hyundai Sonata SE
735909307,735909320070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GLS I4 XM 4AT,GLS,L4X,27045.00,3747 | 2007 Hyundai Sonata SE
735909407,735909420070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GL V6 XM 5AT,GL,V-X,26445.00,3747 | 2007 Hyundai Sonata SE
735909507,735909520070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GLS V6 XM 5AT,GLS,GLX,28045.00,3747 | 2007 Hyundai Sonata SE
735909607,735909620070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GLS V6 Premium XM 5AT,GLS,L1X,29445.00,3747 | 2007 Hyundai Sonata SE
735919707,735919720061127,2006-11-27,2007,Hyundai,Accent,Accent,GS SR Hatchback 5MT,GS,S-R,19795.00,3708 | 2007 Hyundai Accent SE
741994907,741994920070501,2007-05-01,2007,Hyundai,Veracruz,Veracruz,GLS,GLS,,39995.00,4271 | 2007 Hyundai Veracruz SE
741995007,741995020070501,2007-05-01,2007,Hyundai,Veracruz,Veracruz,Limited,Limited,,45995.00,4271 | 2007 Hyundai Veracruz SE
742018707,742018720070528,2007-05-28,2007,Hyundai,Tucson,Tucson,GL V6 2.7 FWD ViVa Package 4AT,GL,,27995.00,3922 | 2007 Hyundai Tucson Limited
742018807,742018820070528,2007-05-28,2007,Hyundai,Tucson,Tucson,GL V6 2.7 AWD ViVa Package 4AT,GL,,30295.00,3922 | 2007 Hyundai Tucson Limited
742570807,742570820070501,2007-05-01,2007,Hyundai,Tiburon,Tiburon,GS Sport 4AT,GS,-,22395.00,4124 | 2007 Hyundai Tiburon GT
742570907,742570920070501,2007-05-01,2007,Hyundai,Tiburon,Tiburon,GT 5MT,GT,-,25495.00,4124 | 2007 Hyundai Tiburon GT
742571007,742571020070501,2007-05-01,2007,Hyundai,Tiburon,Tiburon,GT 4AT,GT,-,26595.00,4124 | 2007 Hyundai Tiburon GT
742571107,742571120070501,2007-05-01,2007,Hyundai,Tiburon,Tiburon,GT Limited 5MT,GT,-,28995.00,4124 | 2007 Hyundai Tiburon GT
16058016,16058020151001,2015-10-01,2016,Hyundai,Accent Sedan,Accent Berline,L 6MT,L,AC44MF16BA00,13899.00,10650 | 2016 Hyundai Accent SE
16352916,16352920151001,2015-10-01,2016,Hyundai,Elantra Sedan,Elantra Berline,L 6MT,L,EL54MF18AA00,15799.00,10399 | 2016 Hyundai Elantra Limited
50714516,50714520151001,2015-10-01,2016,Hyundai,Santa Fe Sport,Santa Fe Sport,Premium 2.0T AWD,Premium,SA3SAA20DE10,33899.00,10465 | 2016 Hyundai Santa Fe Sport 
50728316,50728320151001,2015-10-01,2016,Hyundai,Elantra Sedan,Elantra Berline,GL 6MT,GL,EL54MF18AB00,18749.00,10399 | 2016 Hyundai Elantra Limited
50738716,50738720151001,2015-10-01,2016,Hyundai,Santa Fe Sport,Santa Fe Sport,2.4 I4 FWD,-,SA3SAF24BX00,27599.00,10465 | 2016 Hyundai Santa Fe Sport 
79803816,79803820151001,2015-10-01,2016,Hyundai,Elantra Sedan,Elantra Berline,GLS 6AT,GLS,EL54AF20BC00,22499.00,10383 | 2016 Hyundai Elantra SE
701903516,701903520151001,2015-10-01,2016,Hyundai,Accent Hatchback,Accent Hatchback,GLS 6AT,GLS,AC45AF16BC00,19899.00,10687 | 2016 Hyundai Accent SE
701903616,701903620151001,2015-10-01,2016,Hyundai,Accent Hatchback,Accent Hatchback,GLS 6MT,GLS,AC45MF16BC00,18649.00,10687 | 2016 Hyundai Accent SE
701903716,701903720151001,2015-10-01,2016,Hyundai,Accent Hatchback,Accent Hatchback,GL 6AT,GL,AC45AF16BB00,17849.00,10687 | 2016 Hyundai Accent SE
701903816,701903820151001,2015-10-01,2016,Hyundai,Accent Hatchback,Accent Hatchback,GL 6MT,GL,AC45MF16BB00,16599.00,10687 | 2016 Hyundai Accent SE
701904016,701904020151001,2015-10-01,2016,Hyundai,Accent Hatchback,Accent Hatchback,L 6MT,L,AC45MF16BA00,13899.00,10687 | 2016 Hyundai Accent SE
711052016,711052020151001,2015-10-01,2016,Hyundai,Elantra GT,Elantra GT,Limited 6AT,Limited,EG25AF20BD00,27349.00,10377 | 2016 Hyundai Elantra GT 
711052216,711052220151001,2015-10-01,2016,Hyundai,Elantra GT,Elantra GT,GLS 6AT,GLS,EG25AF20BC00,23549.00,10377 | 2016 Hyundai Elantra GT 
711052316,711052320151001,2015-10-01,2016,Hyundai,Elantra GT,Elantra GT,GLS 6MT,GLS,EG25MF20BC00,22299.00,10377 | 2016 Hyundai Elantra GT 
711052416,711052420151001,2015-10-01,2016,Hyundai,Elantra GT,Elantra GT,GL 6AT,GL,EG25AF20BB00,21249.00,10377 | 2016 Hyundai Elantra GT 
711052516,711052520151001,2015-10-01,2016,Hyundai,Elantra GT,Elantra GT,GL 6MT,GL,EG25MF20BB00,19999.00,10377 | 2016 Hyundai Elantra GT 
712631016,712631020151001,2015-10-01,2016,Hyundai,Santa Fe Sport,Santa Fe Sport,SE 2.0T AWD,SE,SA3SAA20DE35,37149.00,10465 | 2016 Hyundai Santa Fe Sport 
712631116,712631120151001,2015-10-01,2016,Hyundai,Santa Fe Sport,Santa Fe Sport,Luxury 2.4 I4 AWD,Luxury,SA3SAA24BX45,35899.00,10465 | 2016 Hyundai Santa Fe Sport 
717689816,717689820151001,2015-10-01,2016,Hyundai,Santa Fe XL,Santa Fe XL,Limited Saddle Interior AWD,Limited,SX1LAA33BD97,44399.00,10700 | 2016 Hyundai Santa Fe Limited
717689916,717689920151001,2015-10-01,2016,Hyundai,Santa Fe XL,Santa Fe XL,Limited AWD 6-Passenger,Limited,SX1LAA33BD96,44399.00,10700 | 2016 Hyundai Santa Fe Limited
717690016,717690020151001,2015-10-01,2016,Hyundai,Santa Fe XL,Santa Fe XL,Luxury AWD,Luxury,SX1LAA33BX45,40849.00,10700 | 2016 Hyundai Santa Fe Limited
717690116,717690120151001,2015-10-01,2016,Hyundai,Santa Fe XL,Santa Fe XL,Premium AWD,Premium,SX1LAA33BX10,36049.00,10700 | 2016 Hyundai Santa Fe Limited
717690216,717690220151001,2015-10-01,2016,Hyundai,Santa Fe XL,Santa Fe XL,FWD,-,SX1LAF33BX00,31099.00,10532 | 2016 Hyundai Santa Fe SE
719165616,719165620151001,2015-10-01,2016,Hyundai,Elantra GT,Elantra GT,L 6MT,L,EG25MF20BA00,18549.00,10377 | 2016 Hyundai Elantra GT 
724869816,724869820151001,2015-10-01,2016,Hyundai,Santa Fe XL,Santa Fe XL,Limited AWD,Limited,SX1LAA33BD00,44199.00,10700 | 2016 Hyundai Santa Fe Limited
724869916,724869920151001,2015-10-01,2016,Hyundai,Santa Fe XL,Santa Fe XL,Luxury AWD 6-Passenger,Luxury,SX1LAA33BX46,41049.00,10700 | 2016 Hyundai Santa Fe Limited
731760116,731760120151001,2015-10-01,2016,Hyundai,Accent Sedan,Accent Berline,GLS 6AT,GLS,AC44AF16BC00,19899.00,10650 | 2016 Hyundai Accent SE
733958616,733958620151001,2015-10-01,2016,Hyundai,Elantra Sedan,Elantra Berline,Sport Appearance Package 6AT,Sport Appearance Package,EL54AF18AL00,20099.00,10526 | 2016 Hyundai Elantra Value Edition
735874316,735874320151001,2015-10-01,2016,Hyundai,Elantra Sedan,Elantra Berline,GL 6AT,GL,EL54AF18AB00,20099.00,10399 | 2016 Hyundai Elantra Limited
735874416,735874420151001,2015-10-01,2016,Hyundai,Elantra Sedan,Elantra Berline,GLS 6MT,GLS,EL54MF20BC00,21149.00,10383 | 2016 Hyundai Elantra SE
738081416,738081420151001,2015-10-01,2016,Hyundai,Accent Hatchback,Accent Hatchback,SE 6AT,SE,AC45AF16BL00,18749.00,10687 | 2016 Hyundai Accent SE
738081516,738081520151001,2015-10-01,2016,Hyundai,Accent Sedan,Accent Berline,SE 6AT,SE,AC44AF16BL00,18749.00,10650 | 2016 Hyundai Accent SE
744758316,744758320151001,2015-10-01,2016,Hyundai,Accent Hatchback,Accent Hatchback,LE 6AT,LE,AC45AF16BA32,16299.00,10687 | 2016 Hyundai Accent SE
744758416,744758420151001,2015-10-01,2016,Hyundai,Accent Sedan,Accent Berline,LE 6AT,LE,AC44AF16BA32,16299.00,10650 | 2016 Hyundai Accent SE
747248616,747248620151001,2015-10-01,2016,Hyundai,Elantra GT,Elantra GT,GLS Tech 6AT,GLS Tech,EG25AF20BC55,24649.00,10377 | 2016 Hyundai Elantra GT 
748896916,748896920151001,2015-10-01,2016,Hyundai,Elantra Sedan,Elantra Berline,L+ 6AT,L+,EL54AF18AA32,18049.00,10399 | 2016 Hyundai Elantra Limited
765553516,765553520151001,2015-10-01,2016,Hyundai,Accent Sedan,Accent Berline,GL 6AT,GL,AC44AF16BB00,17849.00,10650 | 2016 Hyundai Accent SE
768162416,768162420151001,2015-10-01,2016,Hyundai,Santa Fe Sport,Santa Fe Sport,Limited 2.0T AWD,Limited,SA3SAA20DF00,40549.00,10465 | 2016 Hyundai Santa Fe Sport 
788873916,788873920151001,2015-10-01,2016,Hyundai,Santa Fe Sport,Santa Fe Sport,Premium 2.4 I4 FWD,Premium,SA3SAF24BX10,29699.00,10465 | 2016 Hyundai Santa Fe Sport 
788874016,788874020151001,2015-10-01,2016,Hyundai,Santa Fe Sport,Santa Fe Sport,Premium 2.4 I4 AWD,Premium,SA3SAA24BX10,31699.00,10465 | 2016 Hyundai Santa Fe Sport 
788876816,788876820151001,2015-10-01,2016,Hyundai,Elantra Sedan,Elantra Berline,Limited 6AT,Limited,EL54AF20BD50,25849.00,10399 | 2016 Hyundai Elantra Limited
732658816,732658820151015,2015-10-15,2016,Hyundai,Sonata,Sonata,2.0T Sport w/Ultimate Package Colour,2.0T Sport w/Ultimate Package Colour,SO74AF20DE22,35699.00,10737 | 2016 Hyundai Sonata Sport
732659016,732659020151015,2015-10-15,2016,Hyundai,Sonata,Sonata,Sport Tech,Sport Tech,SO74AF24BS55,30399.00,10737 | 2016 Hyundai Sonata Sport
735909116,735909120151015,2015-10-15,2016,Hyundai,Sonata,Sonata,GLS,GLS,SO74AF24BC00,27349.00,10688 | 2016 Hyundai Sonata SE
735909216,735909220151015,2015-10-15,2016,Hyundai,Sonata,Sonata,GL,GL,SO74AF24BB00,24749.00,10713 | 2016 Hyundai Sonata Limited
760241516,760241520151015,2015-10-15,2016,Hyundai,Sonata Hybrid,Sonata hybride,Ultimate w/Colour Pack,Ultimate w/Colour Pack,SH74AF20ID22,37499.00,10645 | 2016 Hyundai Sonata Hybrid Limited
760241616,760241620151015,2015-10-15,2016,Hyundai,Sonata Hybrid,Sonata hybride,Limited w/Colour Pack,Limited w/Colour Pack,SH74AF20ID95,33799.00,10645 | 2016 Hyundai Sonata Hybrid Limited
760241716,760241720151015,2015-10-15,2016,Hyundai,Sonata Hybrid,Sonata hybride,Ultimate,Ultimate,SH74AF20ID20,37499.00,10645 | 2016 Hyundai Sonata Hybrid Limited
768162816,768162820151015,2015-10-15,2016,Hyundai,Sonata,Sonata,Limited,Limited,SO74AF24BD00,34099.00,10713 | 2016 Hyundai Sonata Limited
788877816,788877820151015,2015-10-15,2016,Hyundai,Sonata Hybrid,Sonata hybride,-,-,SH74AF20IX00,29649.00,10645 | 2016 Hyundai Sonata Hybrid Limited
788877916,788877920151015,2015-10-15,2016,Hyundai,Sonata Hybrid,Sonata hybride,Limited,Limited,SH74AF20ID00,33799.00,10645 | 2016 Hyundai Sonata Hybrid Limited
796807216,796807220151015,2015-10-15,2016,Hyundai,Sonata,Sonata,2.0T Sport w/Ultimate Package,2.0T Sport w/Ultimate Package,SO74AF20DE20,35699.00,10737 | 2016 Hyundai Sonata Sport
762255316,762255320151101,2015-11-01,2016,Hyundai,Santa Fe XL,Santa Fe XL,Limited Adventure EditionAWD 6-Passenger,Limited Adventure Edition,SX1LAA33BD16,45599.00,10700 | 2016 Hyundai Santa Fe Limited
762255416,762255420151101,2015-11-01,2016,Hyundai,Santa Fe XL,Santa Fe XL,Limited Adventure Edition AWD,Limited Adventure Edition,SX1LAA33BD15,45399.00,10700 | 2016 Hyundai Santa Fe Limited
762255516,762255520151101,2015-11-01,2016,Hyundai,Santa Fe XL,Santa Fe XL,Luxury Adventure AWD 6-Passenger,Luxury Adventure Edition,SX1LAA33BX14,42249.00,10700 | 2016 Hyundai Santa Fe Limited
762255616,762255620151101,2015-11-01,2016,Hyundai,Santa Fe XL,Santa Fe XL,Luxury Adventure Edition AWD,Luxury Adventure Edition,SX1LAA33BX13,42049.00,10700 | 2016 Hyundai Santa Fe Limited
762255716,762255720151101,2015-11-01,2016,Hyundai,Santa Fe Sport,Santa Fe Sport,Limited Adventure Edition 2.0T AWD,Limited Adventure Edition,SA3SAA20DF19,41749.00,10465 | 2016 Hyundai Santa Fe Sport 
762255816,762255820151101,2015-11-01,2016,Hyundai,Santa Fe Sport,Santa Fe Sport,SE Adventure Edition 2.0T AWD,SE Adventure Edition,SA3SAA20DE18,38349.00,10465 | 2016 Hyundai Santa Fe Sport 
762255916,762255920151101,2015-11-01,2016,Hyundai,Santa Fe Sport,Santa Fe Sport,Premium Adventure Edition 2.0T AWD,Premium Adventure Edition,SA3SAA20DE12,35099.00,10465 | 2016 Hyundai Santa Fe Sport 
708658516,708658520151026,2015-10-26,2016,Hyundai,Genesis Coupe,Genesis Coupe,3.8 R-Spec 6MT,R-Spec,G112MR38BX70,29749.00,11086 | 2016 Hyundai Genesis Coupe 3.8 R-Spec
763227616,763227620151202,2015-12-02,2016,Hyundai,Elantra Sedan,Elantra Berline,LE-R 6AT,LE-R,EL54AF18AA33,18799.00,10383 | 2016 Hyundai Elantra SE
765559216,765559220151026,2015-10-26,2016,Hyundai,Genesis Coupe,Genesis Coupe,3.8 Premium 6MT,Premium,G112MR38BX10,32599.00,11086 | 2016 Hyundai Genesis Coupe 3.8 R-Spec
765559316,765559320151026,2015-10-26,2016,Hyundai,Genesis Coupe,Genesis Coupe,3.8 Premium 8AT,Premium,G112AR38BX10,34449.00,11086 | 2016 Hyundai Genesis Coupe 3.8 R-Spec
765559716,765559720151026,2015-10-26,2016,Hyundai,Genesis Coupe,Genesis Coupe,3.8 GT 6MT,GT,G112MR38BX80,37399.00,11086 | 2016 Hyundai Genesis Coupe 3.8 R-Spec
765559816,765559820151026,2015-10-26,2016,Hyundai,Genesis Coupe,Genesis Coupe,3.8 GT 8AT,GT,G112AR38BX80,39249.00,11086 | 2016 Hyundai Genesis Coupe 3.8 R-Spec
765528716,765528720160209,2016-02-09,2016,Hyundai,Sonata,Sonata,GLS SE,GLS SE,SO74AF24BS00,27849.00,10688 | 2016 Hyundai Sonata SE
766105916,766105920151218,2015-12-18,2016,Hyundai,Sonata Plug-In Hybrid,Sonata Plug-In Hybrid,Ultimate,Ultimate,SH74AF20PQ22,43999.00,10713 | 2016 Hyundai Sonata Limited
765550416,765550420160411,2016-04-11,2016,Hyundai,Genesis,Genesis,3.8 Luxury,Luxury,G324AA38BX45,48600.00,10882 | 2016 Hyundai Genesis 3.8
765550516,765550520160411,2016-04-11,2016,Hyundai,Genesis,Genesis,3.8 Technology,Technology,G324AA38BX55,53600.00,10882 | 2016 Hyundai Genesis 3.8
765550716,765550720160411,2016-04-11,2016,Hyundai,Genesis,Genesis,5.0 Ultimate,Ultimate,G324AA50BX20,62600.00,10883 | 2016 Hyundai Genesis 5.0
50738717,50738720170401,2017-04-01,2017,Hyundai,Santa Fe Sport,Santa Fe Sport,2.4 I4 FWD,-,SA3SAF24BX00,28599.00,11955 | 2017 Hyundai Santa Fe Sport 2.0T Ultimate
704025416,704025420170401,2017-04-01,2016,Hyundai,Veloster,Veloster,1.6 SE 6MT,SE,VE13MF16BX35,20199.00,10649 | 2016 Hyundai Veloster Turbo
704026116,704026120170401,2017-04-01,2016,Hyundai,Veloster,Veloster,1.6 Tech DCT,Tech,VE13DF16BX55,25649.00,10649 | 2016 Hyundai Veloster Turbo
704026216,704026220170401,2017-04-01,2016,Hyundai,Veloster,Veloster,1.6 Tech 6MT,Tech,VE13MF16BX55,24249.00,10649 | 2016 Hyundai Veloster Turbo
704026316,704026320170401,2017-04-01,2016,Hyundai,Veloster,Veloster,1.6 SE DCT,SE,VE13DF16BX35,21599.00,10649 | 2016 Hyundai Veloster Turbo
711052017,711052020170401,2017-04-01,2017,Hyundai,Elantra GT,Elantra GT,Limited 6AT,Limited,EG25AF20BD00,26249.00,11827 | 2017 Hyundai Elantra GT 
711052417,711052420170401,2017-04-01,2017,Hyundai,Elantra GT,Elantra GT,GL 6AT,GL,EG25AF20BB00,21249.00,11827 | 2017 Hyundai Elantra GT 
711052517,711052520170401,2017-04-01,2017,Hyundai,Elantra GT,Elantra GT,GL 6MT,GL,EG25MF20BB00,19999.00,11827 | 2017 Hyundai Elantra GT 
711180916,711180920170401,2017-04-01,2016,Hyundai,Veloster Turbo,Veloster Turbo,1.6T Colour Pack Blue DCT,Colour Pack Blue,VE13DF16DG95,29699.00,10649 | 2016 Hyundai Veloster Turbo
711181016,711181020170401,2017-04-01,2016,Hyundai,Veloster Turbo,Veloster Turbo,1.6T Colour Pack Blue 6MT,Colour Pack Blue,VE13MF16DG95,28199.00,10649 | 2016 Hyundai Veloster Turbo
711181116,711181120170401,2017-04-01,2016,Hyundai,Veloster Turbo,Veloster Turbo,1.6T DCT,-,VE13DF16DG00,28699.00,10649 | 2016 Hyundai Veloster Turbo
711181216,711181220170401,2017-04-01,2016,Hyundai,Veloster Turbo,Veloster Turbo,1.6T 6MT,-,VE13MF16DG00,27199.00,10649 | 2016 Hyundai Veloster Turbo
712631017,712631020170401,2017-04-01,2017,Hyundai,Santa Fe Sport,Santa Fe Sport,SE 2.0T AWD,SE,SA3SAA20DE35,37299.00,11955 | 2017 Hyundai Santa Fe Sport 2.0T Ultimate
712631117,712631120170401,2017-04-01,2017,Hyundai,Santa Fe Sport,Santa Fe Sport,Luxury 2.4 I4 AWD,Luxury,SA3SAA24BX45,37899.00,11955 | 2017 Hyundai Santa Fe Sport 2.0T Ultimate
717689917,717689920170401,2017-04-01,2017,Hyundai,Santa Fe XL,Santa Fe XL,Limited 6-Passenger AWD,Limited,SX1LAA33BD96,44799.00,11124 | 2017 Hyundai Santa Fe Limited Ultimate
717690017,717690020170401,2017-04-01,2017,Hyundai,Santa Fe XL,Santa Fe XL,Luxury AWD,Luxury,SX1LAA33BX45,42199.00,11124 | 2017 Hyundai Santa Fe Limited Ultimate
717690117,717690120170401,2017-04-01,2017,Hyundai,Santa Fe XL,Santa Fe XL,Premium AWD,Premium,SX1LAA33BX10,37049.00,11124 | 2017 Hyundai Santa Fe Limited Ultimate
717690217,717690220170401,2017-04-01,2017,Hyundai,Santa Fe XL,Santa Fe XL,FWD,-,SX1LAF33BX00,32199.00,11124 | 2017 Hyundai Santa Fe Limited Ultimate
724869817,724869820170401,2017-04-01,2017,Hyundai,Santa Fe XL,Santa Fe XL,Limited AWD,Limited,SX1LAA33BD00,44399.00,11124 | 2017 Hyundai Santa Fe Limited Ultimate
724869917,724869920170401,2017-04-01,2017,Hyundai,Santa Fe XL,Santa Fe XL,Luxury 6-Passenger AWD,Luxury,SX1LAA33BX46,42599.00,11124 | 2017 Hyundai Santa Fe Limited Ultimate
734128416,734128420170401,2017-04-01,2016,Hyundai,Veloster,Veloster,1.6 DCT,-,VE13DF16BX00,19999.00,10649 | 2016 Hyundai Veloster Turbo
734128516,734128520170401,2017-04-01,2016,Hyundai,Veloster,Veloster,1.6 6MT,-,VE13MF16BX00,18599.00,10649 | 2016 Hyundai Veloster Turbo
747248617,747248620170401,2017-04-01,2017,Hyundai,Elantra GT,Elantra GT,GLS Tech 6AT,GLS Tech,EG25AF20BC55,24799.00,11827 | 2017 Hyundai Elantra GT 
747346616,747346620170401,2017-04-01,2016,Hyundai,Veloster Turbo,Veloster Turbo,1.6T Colour Pack Orange DCT,Colour Pack Orange,VE13DF16DG89,29699.00,10649 | 2016 Hyundai Veloster Turbo
747346716,747346720170401,2017-04-01,2016,Hyundai,Veloster Turbo,Veloster Turbo,1.6T Colour Pack Orange 6MT,Colour Pack Orange,VE13MF16DG89,28199.00,10649 | 2016 Hyundai Veloster Turbo
747467216,747467220170401,2017-04-01,2016,Hyundai,Veloster,Veloster,1.6 Tech Yellow Int DCT,Tech,VE13DF16BX95,25649.00,10649 | 2016 Hyundai Veloster Turbo
747467316,747467320170401,2017-04-01,2016,Hyundai,Veloster,Veloster,1.6 Tech Yellow Int 6MT,Tech,VE13MF16BX95,24249.00,10649 | 2016 Hyundai Veloster Turbo
753976916,753976920170401,2017-04-01,2016,Hyundai,Veloster Turbo,Veloster Turbo,1.6T Rally Edition 6MT,Rally Edition,VE13MF16DG88,27199.00,10649 | 2016 Hyundai Veloster Turbo
767481517,767481520170401,2017-04-01,2017,Hyundai,Santa Fe XL,Santa Fe XL,Ultimate w/Saddle 6-Passenger AWD,Ultimate,SX1LAA33BX22,48299.00,11124 | 2017 Hyundai Santa Fe Limited Ultimate
767481617,767481620170401,2017-04-01,2017,Hyundai,Santa Fe XL,Santa Fe XL,Ultimate 6-Passenger AWD,Ultimate,SX1LAA33BX20,48099.00,11124 | 2017 Hyundai Santa Fe Limited Ultimate
767481717,767481720170401,2017-04-01,2017,Hyundai,Santa Fe Sport,Santa Fe Sport,Ultimate 2.0T AWD,Ultimate,SA3SAA20DE20,44599.00,11955 | 2017 Hyundai Santa Fe Sport 2.0T Ultimate
767481817,767481820170401,2017-04-01,2017,Hyundai,Santa Fe Sport,Santa Fe Sport,SE 2.4 I4 AWD,SE,SA3SAA24BX35,34899.00,11955 | 2017 Hyundai Santa Fe Sport 2.0T Ultimate
768162417,768162420170401,2017-04-01,2017,Hyundai,Santa Fe Sport,Santa Fe Sport,Limited 2.0T AWD,Limited,SA3SAA20DF00,41299.00,11955 | 2017 Hyundai Santa Fe Sport 2.0T Ultimate
773296017,773296020170401,2017-04-01,2017,Hyundai,Elantra GT,Elantra GT,SE 6AT,SE,EG25AF20BL00,22299.00,11827 | 2017 Hyundai Elantra GT 
775019117,775019120170401,2017-04-01,2017,Hyundai,Santa Fe XL,Santa Fe XL,Limited with Tow Package 6-Passenger AWD,Limited,SX1LAA33BD27,45449.00,11124 | 2017 Hyundai Santa Fe Limited Ultimate
775019217,775019220170401,2017-04-01,2017,Hyundai,Santa Fe XL,Santa Fe XL,Limited with Tow Package AWD,Limited,SX1LAA33BD28,45049.00,11124 | 2017 Hyundai Santa Fe Limited Ultimate
775019317,775019320170401,2017-04-01,2017,Hyundai,Santa Fe Sport,Santa Fe Sport,Limited with Tow Package 2.0T AWD,Limited,SA3SAA20DF26,41899.00,11955 | 2017 Hyundai Santa Fe Sport 2.0T Ultimate
788873917,788873920170401,2017-04-01,2017,Hyundai,Santa Fe Sport,Santa Fe Sport,Premium 2.4 I4 FWD,Premium,SA3SAF24BX10,31099.00,11955 | 2017 Hyundai Santa Fe Sport 2.0T Ultimate
788874017,788874020170401,2017-04-01,2017,Hyundai,Santa Fe Sport,Santa Fe Sport,Premium 2.4 I4 AWD,Premium,SA3SAA24BX10,33099.00,11955 | 2017 Hyundai Santa Fe Sport 2.0T Ultimate
783506517,783506520170420,2017-04-20,2017,Hyundai,IONIQ Hybrid,IONIQ hybride,Blue DCT,Blue,IO15DF16IU00,24299.00,12023 | 2017 Hyundai Ioniq Hybrid Blue
783506617,783506620170420,2017-04-20,2017,Hyundai,IONIQ Hybrid,IONIQ hybride,SE DCT,SE,IO15DF16IL00,26499.00,11973 | 2017 Hyundai Ioniq Hybrid SEL
783506717,783506720170420,2017-04-20,2017,Hyundai,IONIQ Hybrid,IONIQ hybride,Limited DCT,Limited,IO15DF16ID00,29749.00,11990 | 2017 Hyundai Ioniq Hybrid Limited
